Customer_ID,Age,Gender,Location,Device_Type,Signup_Date,Session_Count,Avg_Session_Duration,Pages_Viewed,Product_Views,Add_to_Cart_Count,Total_Purchases,Total_Spend,Avg_Order_Value,Last_Purchase_Date,Recency,Frequency,Monetary,Engagement_Level,Purchase_Probability,Product_Category,Product_ID,Interaction_Score
CUST004092,23.0,Male,Mumbai,Mobile,2023-10-11,4,16,19,0,0,2,28.85,13.37,2024-11-28,33,2,28.85,Very Low,0.0,Sports,PROD72936,0.16
CUST004093,63.0,Female,Hyderabad,Mobile,2022-06-21,24,21,4,10,2,0,0.0,139.29,2024-05-12,233,0,0.0,,0.0,Sports,PROD58512,0.19
CUST004094,39.0,Male,Bangalore,Desktop,2023-04-08,68,19,27,3,0,1,85.30999999999999,89.8,2024-12-21,10,1,85.30999999999999,Low,0.49,Home,PROD47929,0.28
CUST004095,26.0,Male,Bangalore,Mobile,2024-01-20,41,13,19,0,0,0,0.0,20.37,2024-07-29,155,0,0.0,Very Low,0.23,Fashion,PROD98542,0.13
CUST004096,43.0,Female,,Mobile,2023-07-19,95,12,30,2,1,2,66.35,34.78,2024-12-14,17,2,66.35,Low,0.19,Electronics,PROD15929,0.25
CUST004097,38.0,Female,Hyderabad,Mobile,2022-11-16,81,13,10,10,5,5,209.71249999999998,44.15,2024-12-29,2,5,209.71249999999998,Low,0.17,Home,PROD68711,0.2
CUST004098,58.0,Female,Mumbai,Desktop,2023-07-22,7,31,1,2,3,0,0.0,95.35,2024-03-10,296,0,0.0,Very Low,0.19,Beauty,PROD26951,0.19
CUST004099,63.0,Male,Delhi,Mobile,2023-04-04,79,22,34,27,11,3,229.83,80.41,2024-12-28,3,3,229.83,Low,0.26,Home,PROD52298,0.28
CUST004100,28.0,Female,Kolkata,,2023-11-07,38,24,24,19,3,1,67.3,68.47,2024-11-26,35,1,67.3,Low,0.34,Fashion,PROD45702,0.22
CUST004101,18.0,Female,Mumbai,Mobile,2022-08-20,85,17,23,9,2,0,0.0,21.71,2024-08-09,144,0,0.0,Very Low,0.05,Electronics,PROD12933,0.25
CUST004102,24.0,Female,Bangalore,Mobile,2023-02-17,134,9,39,21,5,1,110.19,102.88,2024-11-21,40,1,110.19,Low,0.57,Sports,PROD32451,0.43
CUST004103,60.0,Female,Hyderabad,Mobile,2023-03-05,39,20,24,0,0,1,21.44,21.01,2024-12-26,5,1,21.44,Very Low,0.0,Electronics,PROD97391,0.16
CUST004104,37.0,Male,Bangalore,Mobile,2021-02-20,1,18,13,16,8,1,72.31,69.5,2024-11-06,55,1,72.31,,0.22,Fashion,PROD35171,0.15
CUST004105,63.0,Male,Chennai,Desktop,2023-02-01,1,27,23,18,1,1,135.23,137.19,2024-12-10,21,1,135.23,Very Low,0.16,,PROD39214,0.18
CUST004106,26.0,Male,Hyderabad,Desktop,2021-11-18,18,31,10,0,0,1,121.809,128.22,2024-12-03,28,1,121.809,Low,0.42,Fashion,PROD57079,0.09
CUST004107,32.0,,Hyderabad,Desktop,2022-03-18,62,25,34,39,7,1,324.79,316.39,2024-12-18,13,1,324.79,Very Low,0.12,Home,PROD59976,0.45
CUST004108,61.0,Female,Chennai,Mobile,2023-04-24,20,17,13,0,1,0,0.0,20.55,2024-06-13,201,0,0.0,Very Low,0.25,Beauty,PROD28024,0.11
CUST004109,19.0,Male,Hyderabad,Mobile,2022-08-21,19,21,1,3,0,0,0.0,75.32,2024-03-15,291,0,0.0,,0.0,Books,PROD82259,0.12
CUST004110,53.0,Female,Delhi,Mobile,2022-04-21,46,24,15,0,1,1,206.09,211.93,2024-12-18,13,1,206.09,Very Low,0.17,Electronics,PROD72597,0.19
CUST004111,,Male,Bangalore,Mobile,2023-12-26,68,16,24,4,3,2,612.43,316.81,2024-12-30,1,2,612.43,Low,0.37,Sports,PROD32662,0.12
CUST004112,19.0,,Hyderabad,Mobile,2023-07-26,55,19,8,0,3,2,187.78,89.73,2024-12-18,13,2,187.78,,0.24,Fashion,PROD29703,0.2
CUST004113,40.0,Female,Kolkata,Desktop,2022-03-26,2,32,25,25,8,0,0.0,184.42,2024-02-11,324,0,0.0,,0.19,Fashion,PROD82233,0.22
CUST004114,37.0,Male,Delhi,Mobile,2023-05-02,69,12,3,25,5,0,0.0,39.89,2024-04-12,263,0,0.0,Very Low,0.23,Beauty,PROD82104,0.1
CUST004115,68.0,Other,Delhi,Mobile,2024-04-14,114,15,37,14,7,0,0.0,26.31,2024-04-13,262,0,0.0,Low,0.22,Fashion,PROD71989,0.35
CUST004116,23.0,Male,Pune,Desktop,2023-11-10,20,26,11,0,3,1,78.1,78.02,2024-12-16,15,1,78.1,,0.02,Home,PROD51529,0.17
CUST004117,28.0,Female,Bangalore,Mobile,2023-05-11,82,21,26,42,7,0,0.0,61.85,2024-04-05,270,0,0.0,Very Low,0.24,Electronics,PROD91264,0.31
CUST004118,41.0,Female,Mumbai,Tablet,2024-07-13,24,28,2,0,1,1,48.92,49.27,2024-12-24,7,1,48.92,Very Low,0.0,Beauty,PROD94515,0.22
CUST004119,45.0,Male,Hyderabad,Tablet,2021-07-26,19,23,1,15,1,0,0.0,130.33,2024-08-02,151,0,0.0,,0.0,Electronics,PROD19979,0.2
CUST004120,24.0,Male,Pune,Mobile,2023-01-26,1,18,1,8,5,0,0.0,29.54,2024-02-15,320,0,0.0,Very Low,0.23,Electronics,PROD83504,0.1
CUST004121,45.0,Male,Chennai,Mobile,2024-06-22,51,23,13,16,2,0,0.0,67.72,2024-04-04,271,0,0.0,Very Low,0.18,Fashion,PROD10460,0.29
CUST004122,23.0,Female,Hyderabad,Desktop,2023-05-18,45,39,37,44,11,0,0.0,67.79,2024-07-08,176,0,0.0,Low,0.0,Fashion,PROD69732,0.5
CUST004123,25.0,,Mumbai,Mobile,2023-05-16,1,21,11,14,1,0,0.0,40.48,2024-07-12,172,0,0.0,Very Low,0.07,Home,PROD79983,0.1
CUST004124,42.0,Male,Kolkata,Mobile,2023-08-13,99,10,47,17,1,1,23.39,22.14,2024-12-18,13,1,23.39,Low,0.27,Electronics,PROD69331,0.21
CUST004125,31.0,Male,Bangalore,Desktop,2023-10-07,33,20,28,10,4,0,0.0,40.17,2024-08-05,148,0,0.0,Very Low,0.3,Home,PROD25456,0.14
CUST004126,28.0,Female,Kolkata,Mobile,2022-05-19,14,17,17,1,2,1,68.68,63.47,2024-11-17,44,1,68.68,,0.0,Fashion,PROD35352,0.11
CUST004127,41.0,Female,Delhi,Mobile,2023-01-16,36,18,35,16,3,0,0.0,243.98,2024-08-24,129,0,0.0,Very Low,0.21,Books,PROD59064,0.26
CUST004128,33.0,Male,Mumbai,Desktop,2024-11-02,74,20,25,28,9,1,29.89,29.89,2024-08-24,129,1,29.89,Low,0.15,Beauty,PROD97127,0.33
CUST004129,40.0,Male,Bangalore,Desktop,2022-09-24,17,21,19,4,1,1,70.86,66.02,2024-12-06,25,1,70.86,Very Low,0.04,Beauty,PROD43705,0.16
CUST004130,37.0,Male,Delhi,Mobile,2021-01-28,77,16,30,24,2,1,273.57,285.01,2024-08-07,146,1,273.57,Low,0.21,Fashion,PROD52588,0.34
CUST004131,45.0,Male,Hyderabad,Mobile,2023-09-05,14,18,1,0,2,2,42.6,22.0,2024-11-20,41,2,42.6,Very Low,0.0,Fashion,PROD20462,0.09
CUST004132,38.0,Male,Pune,Mobile,2022-11-09,45,16,7,9,0,1,52.78,49.72,2024-09-11,111,1,52.78,Very Low,0.16,Home,PROD69774,0.15
CUST004133,22.0,Female,Hyderabad,Mobile,2022-11-03,89,15,40,16,5,1,55.87,54.24,2024-11-01,60,1,55.87,Low,0.26,Electronics,PROD92678,0.35
CUST004134,26.0,Female,Kolkata,Desktop,2024-04-08,36,25,22,31,1,0,0.0,121.07253731239145,2024-08-25,128,0,0.0,,0.04,Books,PROD71450,0.35
CUST004135,,Female,Bangalore,Desktop,2022-12-28,88,41,42,45,12,3,264.54,88.47,2024-10-12,80,3,264.54,Low,0.21,Beauty,PROD62520,0.53
CUST004136,68.0,Female,Chennai,Desktop,2024-02-17,1,30,1,0,3,1,34.47,32.42,2024-12-14,17,1,34.47,Low,0.25,Beauty,PROD92734,0.15
CUST004137,46.0,Female,Chennai,,2023-10-09,84,10,25,12,4,2,76.82,36.56,2024-10-27,65,2,76.82,Low,0.34,Books,PROD76505,0.2
CUST004138,36.0,Female,Hyderabad,Mobile,2023-10-23,15,22,1,0,3,0,0.0,56.86,2024-05-24,221,0,0.0,Very Low,0.3,Home,PROD80466,0.19
CUST004139,34.0,Female,Bangalore,Mobile,2023-01-12,74,18,53,44,10,2,313.861,165.19,2024-12-04,27,2,313.861,Medium,0.31,Beauty,PROD66563,0.44
CUST004140,37.0,Female,Bangalore,Mobile,2024-08-04,19,20,9,9,4,1,55.251999999999995,58.16,2024-12-21,10,1,55.251999999999995,Very Low,0.12,Books,PROD95666,0.17
CUST004141,37.0,Female,Hyderabad,Mobile,2022-12-21,57,23,5,0,3,1,93.442,98.36,2024-10-30,62,1,93.442,Very Low,0.0,Fashion,PROD58896,0.22
CUST004142,40.0,Female,Delhi,Mobile,2021-01-12,47,18,17,3,2,2,122.36,64.4,2024-11-20,41,2,122.36,,0.03,Fashion,PROD48390,0.15
CUST004143,46.0,Female,Chennai,Mobile,2022-12-20,103,10,44,42,7,1,84.77,80.8,2024-12-12,19,1,84.77,Low,0.06,,PROD57301,0.37
CUST004144,29.0,Male,Pune,Desktop,2022-04-13,41,21,34,29,4,1,35.34,35.56,2024-09-05,117,1,35.34,Very Low,0.0,Fashion,PROD75481,0.38
CUST004145,28.0,Female,Bangalore,Desktop,2023-05-01,94,19,12,13,2,2,374.37,195.82,2024-12-27,4,2,374.37,Very Low,0.53,Books,PROD81608,0.21
CUST004146,20.0,Female,Hyderabad,Mobile,2022-06-06,22,22,1,13,3,1,24.2155,25.49,2024-12-03,28,1,24.2155,Very Low,0.0,Fashion,PROD19101,0.17
CUST004147,37.0,,Hyderabad,Mobile,2024-05-22,102,11,33,22,11,2,57.21,28.62,2024-12-24,7,2,57.21,Low,0.48,Beauty,PROD19470,0.42
CUST004148,38.0,Male,Hyderabad,Desktop,2023-04-03,102,13,42,43,14,1,116.33699999999999,122.46,2024-11-22,39,1,116.33699999999999,Low,0.38,Home,PROD88253,0.45
CUST004149,44.0,Female,Bangalore,Tablet,2022-01-07,14,41,38,26,1,0,0.0,32.96,2024-03-24,282,0,0.0,Very Low,0.0,Sports,PROD72378,0.36
CUST004150,54.0,Male,Kolkata,Mobile,2024-01-16,89,16,23,9,0,0,0.0,370.08,2024-02-07,328,0,0.0,Low,0.08,Electronics,PROD37769,0.28
CUST004151,,Male,Delhi,Desktop,2022-05-01,1,24,33,22,2,0,0.0,199.06,2024-05-12,233,0,0.0,,0.15,Electronics,PROD62572,0.22
CUST004152,30.0,Male,Mumbai,Desktop,2022-08-24,46,10,15,3,1,2,115.919,61.01,2024-08-14,139,2,115.919,Very Low,0.41,Fashion,PROD11961,0.17
CUST004153,32.0,Female,Chennai,Mobile,2024-06-19,12,14,1,0,5,1,59.4605,62.59,2024-08-16,137,1,59.4605,Very Low,0.69,Home,PROD24012,0.1
CUST004154,26.0,Male,Hyderabad,Mobile,2023-02-25,110,9,58,29,11,1,72.39,72.52,2024-12-02,29,1,72.39,Low,0.37,Fashion,PROD43065,0.43
CUST004155,50.0,Female,Chennai,Mobile,2023-03-18,68,15,28,0,1,0,0.0,61.47,2024-01-23,343,0,0.0,Very Low,0.43,Home,PROD38196,0.13
CUST004156,24.0,Male,Mumbai,Mobile,2022-05-11,25,18,1,0,2,3,358.75,110.84,2024-12-25,6,3,358.75,Very Low,0.06,Books,PROD91799,0.08
CUST004157,43.0,Other,Mumbai,Mobile,2023-11-04,63,18,30,25,5,0,0.0,55.43,2024-04-29,246,0,0.0,Very Low,0.22,Books,PROD58831,0.3
CUST004158,28.0,Female,Pune,Desktop,2021-10-21,50,19,32,7,3,1,29.117499999999996,30.65,2024-10-05,87,1,29.117499999999996,Low,0.19,Electronics,PROD38720,0.21
CUST004159,47.0,Male,Mumbai,Desktop,2024-07-12,25,35,11,0,2,2,144.07,70.42,2024-11-26,35,2,144.07,Very Low,0.0,Beauty,PROD67544,0.12
CUST004160,40.0,Female,Chennai,Mobile,2022-11-24,2,23,8,2,1,2,177.4,81.77,2024-12-27,4,2,177.4,Low,0.05,Beauty,PROD35120,0.06
CUST004161,,Other,Chennai,Mobile,2024-06-18,60,15,13,18,9,2,65.39,30.5,2024-12-30,1,2,65.39,Low,0.25,Electronics,PROD52954,0.27
CUST004162,28.0,Male,Hyderabad,Desktop,2023-02-14,70,32,36,18,8,2,142.43,65.0,2024-11-19,42,2,142.43,Low,0.29,Electronics,PROD37473,0.36
CUST004163,39.0,Female,Mumbai,Mobile,2022-12-05,147,8,57,47,6,2,170.392,89.68,2024-11-23,38,2,170.392,Low,0.26,Fashion,PROD41881,0.46
CUST004164,37.0,Male,Hyderabad,Mobile,2024-03-18,66,12,12,26,6,1,46.98,47.88,2024-08-20,133,1,46.98,Very Low,0.19,Electronics,PROD11519,0.22
CUST004165,32.0,Female,Kolkata,Desktop,2022-09-11,57,18,22,0,2,2,59.24,31.1,2024-12-18,13,2,59.24,Low,0.56,Books,PROD23349,0.18
CUST004166,31.0,Female,Delhi,Mobile,2022-06-15,101,12,36,44,13,0,0.0,31.98,2024-03-30,276,0,0.0,Low,0.13,Beauty,PROD37226,0.5
CUST004167,41.0,Male,Delhi,Mobile,2023-06-12,19,14,13,24,4,1,13.6,14.05,2024-11-10,51,1,13.6,Very Low,0.05,Books,PROD46801,0.17
CUST004168,28.0,Female,Delhi,Mobile,2024-11-08,99,11,48,34,3,1,45.83,45.42,2024-12-30,1,1,45.83,Low,0.4,Beauty,PROD29286,0.4
CUST004169,24.0,Male,Mumbai,Mobile,2023-08-11,44,21,11,24,4,0,0.0,50.8,2024-02-13,322,0,0.0,Very Low,0.12,Fashion,PROD53691,0.21
CUST004170,42.0,Female,Kolkata,Mobile,2023-11-20,58,16,22,18,8,0,0.0,278.58,2024-04-14,261,0,0.0,Low,0.32,Books,PROD81318,0.29
CUST004171,26.0,Female,Kolkata,Mobile,2023-04-13,69,27,19,0,2,4,91.94,21.53,2024-10-09,83,4,91.94,Low,0.07,Sports,PROD62733,0.26
CUST004172,35.0,Male,,Mobile,2022-06-26,94,21,19,2,1,1,213.52,217.75,2024-08-20,133,1,213.52,Very Low,0.17,Sports,PROD73061,0.23
CUST004173,,Female,Bangalore,Mobile,2022-01-20,52,21,43,19,3,1,38.9025,40.95,2024-11-03,58,1,38.9025,Low,0.23,Sports,PROD71387,0.23
CUST004174,49.0,Male,Chennai,Mobile,2023-12-23,60,16,1,10,3,1,35.2,34.56,2024-12-06,25,1,35.2,Very Low,0.0,Sports,PROD43668,0.23
CUST004175,44.0,Male,Mumbai,Mobile,2024-12-27,78,14,69,58,21,1,48.4785,51.03,2024-12-18,13,1,48.4785,Low,0.07,Beauty,PROD90462,0.62
CUST004176,32.0,Male,Hyderabad,Mobile,2023-01-10,17,16,1,13,4,1,4.86,5.0,2024-11-13,48,1,4.86,Very Low,0.28,Home,PROD16666,0.14
CUST004177,35.0,Male,Hyderabad,Desktop,2024-10-12,79,18,19,5,1,2,245.0,119.27,2024-08-07,146,2,245.0,Low,0.08,Electronics,PROD60673,0.21
CUST004178,20.0,Male,,Mobile,2024-10-17,41,24,25,35,9,2,291.57,138.81,2024-12-30,1,2,291.57,Low,0.43,Home,PROD32755,0.37
CUST004179,40.0,Female,Chennai,Desktop,2022-07-05,8,34,8,4,3,0,0.0,69.69,2024-02-25,310,0,0.0,Very Low,0.2,Beauty,PROD77423,0.21
CUST004180,28.0,Male,Pune,Mobile,2021-11-09,104,15,14,26,4,1,90.85,91.38,2024-12-15,16,1,90.85,Low,0.24,Home,PROD44323,0.35
CUST004181,22.0,Female,,Mobile,2023-04-06,89,16,64,48,16,2,39.786,20.94,2024-11-27,34,2,39.786,Low,0.38,Electronics,PROD34251,0.52
CUST004182,46.0,Female,Kolkata,Desktop,2023-03-05,16,28,1,0,1,2,262.10499999999996,137.95,2024-11-19,42,2,262.10499999999996,Very Low,0.06,Books,PROD61644,0.13
CUST004183,34.0,Male,,,2024-12-03,37,14,3,11,2,1,138.12,134.62,2024-10-01,91,1,138.12,Very Low,0.19,Books,PROD54815,0.17
CUST004184,45.0,Male,Chennai,Desktop,2023-10-19,80,27,23,17,6,1,34.162,35.96,2024-12-24,7,1,34.162,Very Low,0.22,Electronics,PROD39903,0.39
CUST004185,53.0,Male,Bangalore,Mobile,2022-10-28,56,16,8,0,2,0,0.0,44.12,2024-08-10,143,0,0.0,Very Low,0.29,Fashion,PROD76771,0.1
CUST004186,32.0,Male,Delhi,Mobile,2022-04-05,47,17,1,0,1,1,21.6695,22.81,2024-12-30,1,1,21.6695,,0.0,Beauty,PROD31687,0.08
CUST004187,57.0,Male,Mumbai,Desktop,2023-05-07,111,12,37,12,3,2,368.85,168.45,2024-12-21,10,2,368.85,Low,0.38,Fashion,PROD46118,0.34
CUST004188,59.0,Male,,Mobile,2023-12-15,57,19,1,2,1,1,62.48,64.01,2024-12-28,3,1,62.48,Very Low,0.07,Beauty,PROD82584,0.14
CUST004189,30.0,Female,Delhi,,2023-01-23,49,16,24,23,8,1,43.0,39.78,2024-12-20,11,1,43.0,Very Low,0.35,Electronics,PROD29564,0.2
CUST004190,61.0,Female,Bangalore,Desktop,2024-03-12,84,17,18,4,3,0,0.0,433.7,2024-05-05,240,0,0.0,Low,0.2,Electronics,PROD10185,0.21
CUST004191,66.0,Female,Hyderabad,Tablet,2022-07-27,63,30,25,15,8,0,0.0,102.87,2024-01-23,343,0,0.0,Low,0.22,Home,PROD17810,0.33
CUST004192,30.0,Male,Kolkata,Mobile,2024-05-05,27,19,1,3,2,1,11.01,11.41,2024-12-29,2,1,11.01,Very Low,0.0,Electronics,PROD76201,0.08
CUST004193,68.0,Female,Chennai,Mobile,2023-02-27,9,12,22,8,3,1,23.95,22.19,2024-12-29,2,1,23.95,Very Low,0.04,Electronics,PROD69078,0.16
CUST004194,33.0,Female,Bangalore,Mobile,2024-05-16,22,23,19,12,3,0,0.0,36.36,2024-03-10,296,0,0.0,Very Low,0.08,Electronics,PROD48614,0.23
CUST004195,21.0,Female,Delhi,Mobile,2022-02-26,62,12,25,0,1,2,184.37,91.38,2024-12-14,17,2,184.37,Low,0.17,Electronics,PROD47803,0.3
CUST004196,37.0,Male,Mumbai,Mobile,2024-02-26,11,17,5,0,3,2,119.39,55.7,2024-12-16,15,2,119.39,Low,0.48,Fashion,PROD29371,0.15
CUST004197,56.0,,Delhi,Desktop,2022-05-13,97,23,42,35,7,2,159.24,80.23,2024-12-16,15,2,159.24,Low,0.15,Beauty,PROD74863,0.36
CUST004198,43.0,Female,Mumbai,Mobile,2021-12-05,51,13,22,13,1,3,49.67,15.91,2024-11-19,42,3,49.67,Low,0.3,Home,PROD14872,0.32
CUST004199,,Female,Pune,Desktop,2023-02-12,30,26,5,0,0,2,116.318,61.22,2024-12-19,12,2,116.318,Low,0.08,Fashion,PROD35833,0.14
CUST004200,18.0,Female,Bangalore,Mobile,2023-08-11,125,18,30,21,3,2,177.82,93.11,2024-12-01,30,2,177.82,Very Low,0.32,Fashion,PROD63042,0.41
CUST004201,38.0,,Mumbai,Mobile,2023-06-20,71,21,31,9,4,0,0.0,123.68,2024-07-04,180,0,0.0,Low,0.35,Fashion,PROD83997,0.28
CUST004202,34.0,Female,Delhi,Desktop,2023-08-24,78,28,9,0,1,0,0.0,158.57,2024-05-09,236,0,0.0,Very Low,0.05,Fashion,PROD74833,0.23
CUST004203,23.0,Male,Bangalore,,2023-02-05,71,18,34,25,10,0,0.0,156.47,2024-01-21,345,0,0.0,Low,0.26,Beauty,PROD89386,0.34
CUST004204,,Other,Bangalore,Mobile,2023-06-04,25,23,5,0,1,0,0.0,133.94,2024-05-30,215,0,0.0,,0.19,Electronics,PROD19637,0.12
CUST004205,26.0,Female,Mumbai,Mobile,2022-11-26,74,20,21,13,1,1,197.44,198.51,2024-12-06,25,1,197.44,Very Low,0.2,Electronics,PROD13598,0.18
CUST004206,26.0,Female,Pune,Desktop,2023-10-21,69,26,27,25,20,0,0.0,68.93,2024-07-08,176,0,0.0,Low,0.0,Fashion,PROD45122,0.42
CUST004207,27.0,Female,Delhi,Mobile,2022-09-01,49,16,27,22,5,2,29.127,15.33,2024-12-02,29,2,29.127,Very Low,0.0,Fashion,PROD63356,0.21
CUST004208,33.0,Female,Mumbai,Mobile,2023-11-21,1,17,1,0,2,1,53.12,48.43,2024-09-26,96,1,53.12,Very Low,0.02,Electronics,PROD62584,0.1
CUST004209,62.0,Female,Mumbai,Desktop,2023-09-16,8,24,13,0,1,0,0.0,9.64,2024-03-05,301,0,0.0,,0.1,Fashion,PROD99056,0.12
CUST004210,67.0,Female,Bangalore,Mobile,2022-08-07,91,8,44,38,7,3,193.20149999999998,67.79,2024-12-21,10,3,193.20149999999998,Low,0.25,Fashion,PROD91802,0.4
CUST004211,57.0,Female,Mumbai,Desktop,2023-05-05,47,29,35,28,11,1,18.58,18.24,2024-11-05,56,1,18.58,Low,0.14,Fashion,PROD68163,0.33
CUST004212,31.0,Male,Mumbai,Mobile,2022-10-12,134,13,56,41,3,3,127.09,40.37,2024-08-26,127,3,127.09,Low,0.59,Books,PROD40726,0.46
CUST004213,57.0,Male,Delhi,Mobile,2021-04-05,44,18,43,39,5,1,13.55,12.35,2024-11-12,49,1,13.55,Low,0.13,Electronics,PROD29852,0.34
CUST004214,22.0,Male,Bangalore,Desktop,2021-06-24,100,18,26,35,11,0,0.0,89.55,2024-07-08,176,0,0.0,Low,0.39,Electronics,PROD99283,0.43
CUST004215,57.0,,Mumbai,Desktop,2024-05-15,55,26,13,22,6,1,171.22,164.63,2024-12-26,5,1,171.22,,0.0,Fashion,PROD82290,0.22
CUST004216,46.0,Male,Delhi,Desktop,2024-05-18,58,24,1,32,9,1,115.24,117.16,2024-10-27,65,1,115.24,Very Low,0.14,Sports,PROD49992,0.27
CUST004217,42.0,Male,,Desktop,2021-10-12,41,25,4,11,5,3,312.39,107.4,2024-12-30,1,3,312.39,Low,0.11,Books,PROD66996,0.29
CUST004218,27.0,Female,Mumbai,Mobile,2023-07-15,27,21,1,0,5,2,123.71,58.82,2024-12-30,1,2,123.71,Very Low,0.0,Sports,PROD44222,0.2
CUST004219,49.0,Female,Bangalore,Mobile,2023-11-10,77,14,43,22,3,1,37.01,36.54,2024-11-28,33,1,37.01,Low,0.53,Books,PROD37803,0.34
CUST004220,66.0,Female,Mumbai,Mobile,2023-05-12,51,18,22,19,5,4,311.23,75.9,2024-12-26,5,4,311.23,Very Low,0.16,Home,PROD51527,0.33
CUST004221,29.0,Female,Mumbai,Desktop,2023-10-12,66,25,57,53,17,1,149.3875,157.25,2024-11-09,52,1,149.3875,Low,0.49,Fashion,PROD49436,0.58
CUST004222,41.0,Female,Bangalore,Desktop,2024-10-22,42,17,35,25,4,4,258.21,64.9,2024-11-03,58,4,258.21,Medium,0.48,Electronics,PROD82946,0.28
CUST004223,32.0,Male,Mumbai,Tablet,2023-04-20,87,24,14,0,2,3,62.55749999999999,21.95,2024-12-16,15,3,62.55749999999999,Low,0.37,Home,PROD44038,0.27
CUST004224,19.0,Female,Mumbai,Mobile,2021-09-20,83,6,12,10,2,1,41.14,38.18,2024-12-17,14,1,41.14,Very Low,0.35,Beauty,PROD16635,0.11
CUST004225,41.0,Female,Delhi,Mobile,2022-11-18,49,18,21,22,8,0,0.0,68.64,2024-03-20,286,0,0.0,Very Low,0.0,Home,PROD71110,0.24
CUST004226,38.0,Female,Kolkata,Mobile,2021-06-10,113,17,33,21,5,1,28.32,26.6,2024-09-02,120,1,28.32,Low,0.32,Books,PROD93032,0.27
CUST004227,50.0,Male,Hyderabad,Desktop,2021-10-27,121,22,50,50,9,1,140.51,144.72,2024-12-17,14,1,140.51,Low,0.34,Books,PROD81572,0.54
CUST004228,29.0,Female,Chennai,Mobile,2024-12-23,27,21,1,0,3,2,150.48,72.36,2024-10-20,72,2,150.48,Very Low,0.08,Books,PROD12952,0.1
CUST004229,40.0,Male,Kolkata,Desktop,2024-02-12,91,26,33,16,7,1,109.13,104.79,2024-12-26,5,1,109.13,Low,0.58,Electronics,PROD20422,0.36
CUST004230,64.0,Female,Pune,Mobile,2022-04-13,22,17,29,24,7,0,0.0,49.99,2024-03-10,296,0,0.0,Very Low,0.12,Fashion,PROD65229,0.2
CUST004231,35.0,Female,Chennai,Mobile,2022-11-28,48,20,16,19,4,0,0.0,101.06,2024-05-25,220,0,0.0,Very Low,0.17,Home,PROD93461,0.22
CUST004232,49.0,Male,Bangalore,Mobile,2021-05-13,41,18,28,21,13,0,0.0,488.69,2024-01-04,362,0,0.0,Low,0.35,Electronics,PROD19504,0.32
CUST004233,42.0,Female,Delhi,Mobile,2021-07-26,86,12,44,17,3,1,97.2,100.22,2024-12-18,13,1,97.2,Low,0.05,Home,PROD91805,0.3
CUST004234,37.0,Female,Mumbai,Mobile,2021-12-23,66,12,9,11,3,2,198.26,100.36,2024-12-30,1,2,198.26,Very Low,0.1,Electronics,PROD36049,0.16
CUST004235,25.0,Female,Hyderabad,Mobile,2023-07-19,20,21,1,17,10,1,57.69,57.23,2024-12-28,3,1,57.69,Very Low,0.02,Books,PROD77201,0.13
CUST004236,37.0,Male,Pune,Mobile,2021-01-18,2,22,1,8,6,0,0.0,68.39,2024-03-18,288,0,0.0,Very Low,0.0,Electronics,PROD43992,0.17
CUST004237,51.0,Male,Bangalore,Mobile,2022-01-14,38,21,34,38,5,1,47.52,44.97,2024-12-24,7,1,47.52,Low,0.11,Beauty,PROD18113,0.31
CUST004238,57.0,Female,Hyderabad,Desktop,2023-07-08,102,23,22,6,4,0,0.0,138.05,2024-04-22,253,0,0.0,Low,0.02,Beauty,PROD77730,0.35
CUST004239,33.0,Male,Bangalore,Desktop,2022-09-08,111,17,43,49,12,1,35.53,33.33,2024-12-28,3,1,35.53,Low,0.43,Electronics,PROD78611,0.43
CUST004240,60.0,Female,Delhi,Mobile,2021-03-15,119,14,31,25,7,1,47.67,43.67,2024-12-17,14,1,47.67,Low,0.36,Fashion,PROD27606,0.36
CUST004241,39.0,Male,Delhi,Mobile,2023-05-19,16,17,1,0,1,1,280.29,279.72,2024-12-27,4,1,280.29,,0.06,Home,PROD79346,0.07
CUST004242,52.0,Female,Bangalore,Mobile,2022-09-27,25,21,5,0,3,2,144.53,69.75,2024-10-30,62,2,144.53,Very Low,0.0,Fashion,PROD37228,0.14
CUST004243,21.0,Male,,Tablet,2022-05-19,67,26,31,32,15,0,0.0,43.25,2024-09-03,119,0,0.0,Low,0.07,Electronics,PROD39228,0.39
CUST004244,31.0,Other,Hyderabad,Mobile,2022-10-08,1,18,1,17,3,1,212.79999999999998,224.0,2024-12-25,6,1,212.79999999999998,,0.0,Home,PROD23647,0.08
CUST004245,55.0,Male,Kolkata,Mobile,2023-10-07,53,16,1,0,3,1,12.06,12.61,2024-12-24,7,1,12.06,Very Low,0.2,Beauty,PROD14079,0.12
CUST004246,24.0,Female,Kolkata,Desktop,2022-04-26,80,23,16,26,2,1,179.25,165.44,2024-12-25,6,1,179.25,Very Low,0.41,Books,PROD56822,0.29
CUST004247,36.0,Male,Mumbai,Mobile,2022-07-15,5,24,10,16,3,1,43.899499999999996,46.21,2024-12-05,26,1,43.899499999999996,Low,0.19,Fashion,PROD37713,0.27
CUST004248,53.0,Female,Kolkata,Desktop,2024-12-05,53,27,34,24,6,0,0.0,46.41,2024-06-10,204,0,0.0,Very Low,0.37,Home,PROD34624,0.31
